speed,tension,temperature,load,vibration,motor_current,acoustic,em_signal,damage_risk,failure_within_30d,damage_type,severity,health_grade,tension_speed_ratio,temp_load_ratio,vibration_current_ratio
3.46,78.98,36.43,2450.0,4.0,195.68,45.9,0.325,23.73,0,none,low,B,22.83,14.87,2.04
3.45,83.5,43.51,2858.0,4.06,161.7,64.25,0.228,5.54,0,none,low,A,24.21,15.22,2.51
4.04,85.45,42.64,3425.0,1.77,228.86,60.06,0.236,22.2,0,none,low,B,21.14,12.45,0.77
3.87,92.1,42.67,2898.0,5.48,185.87,60.11,0.323,11.35,0,none,low,B,23.79,14.72,2.95
4.93,71.2,43.79,3322.0,2.73,158.16,50.36,0.269,23.57,0,none,low,B,14.45,13.18,1.73
3.28,85.69,44.12,2287.0,4.61,175.99,63.15,0.202,6.4,0,none,low,A,26.11,19.3,2.62
1.21,128.05,77.27,1065.0,14.53,310.93,88.92,0.622,84.66,1,tear,critical,F,105.58,72.57,4.67
4.09,72.8,31.1,3142.0,5.43,168.77,47.61,0.116,15.21,0,none,low,B,17.81,9.9,3.22
3.86,106.39,63.71,2130.0,5.96,204.11,75.62,0.538,45.11,0,splice_wear,medium,C,27.57,29.91,2.92
4.4,76.45,29.61,2962.0,2.5,186.19,47.94,0.341,14.14,0,none,low,B,17.37,10.0,1.34
4.38,111.76,56.53,3868.0,6.62,221.94,60.82,0.477,50.27,1,abrasion,medium,C,25.5,14.62,2.98
3.44,86.55,31.47,3308.0,2.15,173.31,64.57,0.238,0.6,0,none,low,A,25.15,9.51,1.24
3.21,94.63,40.94,2013.0,3.82,156.15,63.4,0.378,21.86,0,none,low,B,29.47,20.34,2.45
3.81,70.88,42.33,2570.0,3.3,222.61,48.86,0.103,1.83,0,none,low,A,18.58,16.47,1.48
3.08,82.57,34.91,1861.0,4.75,166.36,60.81,0.205,12.8,0,none,low,B,26.78,18.76,2.86
3.5,110.63,56.76,2554.0,6.99,240.82,76.03,0.312,27.5,0,edge_damage,medium,C,31.6,22.23,2.9
3.55,74.9,30.87,3368.0,1.72,166.35,50.66,0.38,18.89,0,none,low,B,21.08,9.17,1.03
4.17,97.25,50.26,3152.0,9.11,246.72,76.02,0.578,33.33,0,splice_wear,low,C,23.31,15.95,3.69
4.22,94.88,52.36,2078.0,6.63,253.3,60.46,0.422,26.1,0,abrasion,low,C,22.47,25.2,2.62
2.22,110.11,62.79,1138.0,10.89,259.54,75.49,0.968,95.0,0,tear,high,F,49.6,55.18,4.2
3.8,73.78,45.83,3020.0,3.42,193.02,46.37,0.267,19.78,0,none,low,B,19.42,15.18,1.77
3.66,86.69,35.95,2590.0,3.44,180.49,61.53,0.365,0.13,0,none,low,A,23.66,13.88,1.9
2.25,125.67,71.68,1802.0,10.6,261.14,88.15,0.935,93.91,1,tear,critical,D,55.81,39.78,4.06
3.55,87.89,39.48,2541.0,1.37,190.98,63.92,0.384,2.67,0,none,low,A,24.74,15.54,0.72
4.42,92.26,44.53,3431.0,5.8,168.05,61.68,0.259,5.37,0,none,low,A,20.87,12.98,3.45
3.2,89.89,35.14,3214.0,4.04,203.89,51.71,0.237,10.31,0,none,low,B,28.07,10.93,1.98
5.08,85.55,28.82,3140.0,1.53,182.3,58.14,0.102,16.32,0,none,low,B,16.84,9.18,0.84
4.63,74.09,33.63,1995.0,5.8,155.4,54.86,0.361,19.24,0,none,low,B,16.0,16.86,3.73
1.47,109.29,60.77,980.0,14.06,261.04,89.73,0.519,69.86,1,splice_failure,critical,D,74.44,62.01,5.39
1.81,118.74,78.94,1809.0,15.86,274.78,94.93,0.717,60.93,1,tear,critical,F,65.46,43.63,5.77
3.62,103.86,63.7,2513.0,8.06,219.48,63.9,0.325,46.72,1,abrasion,low,C,28.7,25.34,3.67
4.61,80.37,47.87,2226.0,1.63,161.52,65.49,0.396,7.22,0,none,low,A,17.45,21.51,1.01
4.21,87.74,41.47,3402.0,5.09,219.52,57.46,0.198,17.54,0,none,low,B,20.86,12.19,2.32
3.72,73.81,39.61,2689.0,3.84,159.32,58.11,0.151,16.59,0,none,low,B,19.84,14.73,2.41
5.12,89.46,43.94,2901.0,3.8,154.89,60.08,0.24,11.74,0,none,low,B,17.47,15.14,2.45
5.32,76.24,34.97,3426.0,5.05,151.13,65.84,0.168,17.65,0,none,low,B,14.32,10.21,3.34
4.34,87.95,32.56,1818.0,4.26,173.25,67.4,0.235,2.79,0,none,low,A,20.26,17.91,2.46
3.77,73.71,37.3,3428.0,3.06,177.79,55.22,0.104,3.33,0,none,low,A,19.58,10.88,1.72
0.89,116.07,84.16,988.0,10.68,314.88,89.11,0.576,74.95,0,tear,high,F,129.7,85.19,3.39
4.36,85.04,41.39,2276.0,3.11,216.74,55.95,0.396,10.99,0,none,low,B,19.53,18.18,1.43
3.13,86.33,46.73,3385.0,5.99,172.57,58.23,0.235,14.1,0,none,low,B,27.62,13.81,3.47
5.14,92.74,37.89,2061.0,1.7,204.7,52.18,0.373,16.78,0,none,low,B,18.04,18.39,0.83
4.4,71.14,48.5,2756.0,5.97,192.99,61.33,0.117,15.79,0,none,low,B,16.17,17.6,3.09
2.43,106.79,84.38,1994.0,9.68,315.55,80.79,0.845,72.85,1,tear,critical,F,44.03,42.31,3.07
2.58,103.08,47.47,3010.0,9.76,241.91,71.11,0.472,31.28,0,abrasion,low,C,39.97,15.77,4.03
3.44,113.14,60.78,3929.0,8.04,220.03,74.88,0.387,30.77,1,edge_damage,medium,C,32.86,15.47,3.65
2.01,109.08,65.01,1451.0,12.96,277.31,88.45,0.845,61.74,1,joint_rupture,high,F,54.25,44.8,4.67
3.89,85.43,51.49,2638.0,8.74,218.87,71.4,0.507,48.04,0,edge_damage,medium,C,21.98,19.52,4.0
4.41,71.59,47.27,3151.0,2.73,195.35,66.44,0.181,18.56,0,none,low,B,16.23,15.0,1.4
4.31,92.1,40.14,2733.0,5.54,207.23,61.01,0.276,15.82,0,none,low,B,21.38,14.69,2.67
2.49,121.23,63.39,1780.0,15.62,303.93,79.62,0.952,63.7,1,bearing_failure,high,D,48.72,35.6,5.14
4.04,85.78,36.49,2179.0,4.17,197.28,51.75,0.145,9.21,0,none,low,A,21.24,16.74,2.11
4.57,92.86,28.8,1987.0,1.97,190.18,54.88,0.319,6.06,0,none,low,A,20.31,14.49,1.04
5.21,92.77,49.09,3047.0,5.53,168.76,49.54,0.102,17.67,0,none,low,B,17.81,16.11,3.28
3.77,107.39,63.55,3294.0,9.85,220.68,66.3,0.463,38.42,0,abrasion,low,C,28.46,19.29,4.46
1.36,115.67,69.0,819.0,14.06,258.66,76.6,0.878,60.36,1,bearing_failure,critical,F,84.89,84.22,5.44
3.04,87.93,60.87,3650.0,5.17,221.52,73.5,0.584,38.22,1,edge_damage,low,C,28.93,16.67,2.33
4.47,88.91,37.09,2340.0,1.44,166.16,48.56,0.245,13.23,0,none,low,B,19.89,15.85,0.87
3.7,100.79,55.32,3746.0,6.03,202.45,72.1,0.404,25.62,0,splice_wear,medium,C,27.24,14.77,2.98
3.43,80.33,38.61,2418.0,5.87,153.64,66.87,0.275,19.89,0,none,low,B,23.41,15.97,3.82
4.13,91.98,47.71,1977.0,2.0,189.7,65.71,0.197,16.3,0,none,low,B,22.25,24.13,1.05
1.91,112.07,84.18,1534.0,15.56,274.15,88.4,0.629,69.31,1,splice_failure,critical,D,58.68,54.89,5.67
3.16,83.43,46.61,2313.0,4.92,216.91,55.45,0.277,13.35,0,none,low,B,26.4,20.15,2.27
2.81,106.6,67.76,885.0,13.5,311.17,81.54,0.564,62.6,1,bearing_failure,critical,D,37.89,76.55,4.34
5.12,73.95,28.48,3070.0,1.37,229.08,60.52,0.326,6.15,0,none,low,A,14.45,9.28,0.6
3.11,90.95,31.73,2895.0,2.12,155.48,56.07,0.151,18.24,0,none,low,B,29.26,10.96,1.37
3.86,84.19,34.27,2256.0,5.08,164.34,46.89,0.199,10.61,0,none,low,B,21.83,15.19,3.09
3.93,89.75,28.87,2364.0,2.91,201.81,67.22,0.253,24.67,0,none,low,B,22.83,12.21,1.44
3.08,74.14,36.69,2133.0,1.49,184.61,52.78,0.137,7.4,0,none,low,A,24.09,17.21,0.8
3.93,103.36,53.54,2478.0,6.85,235.53,66.31,0.364,29.08,1,edge_damage,low,C,26.31,21.61,2.91
5.18,83.67,38.58,3349.0,4.6,158.92,49.09,0.336,20.9,0,none,low,B,16.15,11.52,2.89
4.39,85.8,37.66,2860.0,1.54,226.9,62.25,0.289,7.91,0,none,low,A,19.56,13.17,0.68
4.02,86.54,41.94,2265.0,4.07,215.1,45.6,0.235,18.96,0,none,low,B,21.51,18.51,1.89
4.63,82.92,49.82,1609.0,3.46,157.31,48.68,0.215,3.89,0,none,low,A,17.91,30.96,2.2
1.34,119.19,73.34,1779.0,14.65,250.02,90.26,0.873,79.37,1,joint_rupture,critical,F,88.93,41.23,5.86
3.29,114.9,59.65,3906.0,5.82,213.28,62.79,0.391,50.35,0,edge_damage,low,C,34.91,15.27,2.73
5.07,70.16,32.91,2710.0,1.48,187.3,55.03,0.356,15.63,0,none,low,B,13.83,12.14,0.79
5.38,94.56,42.37,2544.0,4.04,180.6,67.71,0.312,7.28,0,none,low,A,17.58,16.66,2.24
3.11,75.12,33.12,2330.0,2.07,200.47,49.86,0.156,11.78,0,none,low,B,24.14,14.22,1.03
3.33,102.34,50.14,2707.0,6.07,234.31,72.55,0.502,33.92,1,splice_wear,low,C,30.75,18.52,2.59
3.87,84.94,31.12,2796.0,5.32,173.45,55.35,0.168,9.03,0,none,low,A,21.92,11.13,3.06
5.38,80.4,45.36,1785.0,5.06,218.81,61.46,0.371,4.18,0,none,low,A,14.93,25.4,2.31
4.55,84.9,46.94,1931.0,1.88,170.27,65.51,0.382,14.24,0,none,low,B,18.66,24.31,1.1
4.51,85.41,31.75,2873.0,3.26,191.39,45.7,0.329,20.89,0,none,low,B,18.92,11.05,1.7
4.87,83.07,41.6,2289.0,4.96,187.46,60.64,0.286,17.56,0,none,low,B,17.05,18.17,2.65
2.53,114.92,83.92,1703.0,10.54,308.07,86.03,0.992,87.32,0,tear,high,D,45.37,49.27,3.42
4.44,83.62,38.81,2935.0,2.58,212.57,49.03,0.335,16.6,0,none,low,B,18.82,13.22,1.22
4.2,86.68,29.76,3203.0,1.28,161.9,58.27,0.322,1.91,0,none,low,A,20.62,9.29,0.79
2.01,114.44,78.53,1194.0,13.44,314.13,94.11,0.964,69.97,1,tear,critical,F,56.8,65.77,4.28
2.97,103.79,63.42,2367.0,9.02,228.6,74.39,0.452,38.21,0,abrasion,low,C,35.0,26.8,3.94
5.15,92.92,39.01,2591.0,5.17,193.01,56.89,0.372,19.75,0,none,low,B,18.05,15.06,2.68
3.55,110.27,47.22,3589.0,5.91,248.49,71.02,0.358,41.57,0,splice_wear,medium,C,31.07,13.16,2.38
5.25,82.98,39.13,1625.0,5.61,164.17,57.15,0.341,5.39,0,none,low,A,15.81,24.09,3.42
3.6,88.99,40.42,3212.0,5.47,201.9,61.68,0.265,9.61,0,none,low,A,24.71,12.58,2.71
5.27,80.42,34.92,2277.0,3.18,155.88,56.46,0.248,14.71,0,none,low,B,15.26,15.34,2.04
4.53,91.96,49.02,2667.0,1.21,227.54,61.23,0.201,3.68,0,none,low,A,20.29,18.38,0.53
3.42,71.14,47.85,2582.0,4.5,216.25,63.21,0.365,24.18,0,none,low,B,20.8,18.53,2.08
5.38,88.08,29.55,2864.0,4.43,222.47,53.58,0.275,0.3,0,none,low,A,16.38,10.32,1.99
3.16,83.05,45.98,1913.0,3.64,166.32,47.78,0.253,1.98,0,none,low,A,26.32,24.04,2.19
3.08,72.67,40.1,2683.0,1.14,195.87,64.29,0.317,3.28,0,none,low,A,23.61,14.95,0.58
4.68,70.93,46.82,3313.0,5.25,215.97,62.13,0.29,16.97,0,none,low,B,15.15,14.13,2.43
1.32,111.28,82.43,821.0,15.29,316.83,89.12,0.997,86.13,0,splice_failure,high,F,84.35,100.45,4.83
3.97,92.01,49.57,2286.0,5.43,190.77,61.49,0.114,13.93,0,none,low,B,23.19,21.69,2.85
3.67,84.17,45.76,2622.0,5.68,214.83,48.59,0.217,16.71,0,none,low,B,22.93,17.45,2.64
2.41,117.21,78.92,1128.0,11.55,295.8,92.44,0.985,72.97,1,bearing_failure,critical,D,48.68,69.97,3.91
2.15,102.06,69.05,1922.0,16.76,269.99,78.14,0.725,73.52,1,joint_rupture,high,D,47.37,35.92,6.21
4.14,102.13,45.64,3806.0,5.2,230.91,60.88,0.321,56.05,1,splice_wear,medium,C,24.66,11.99,2.25
4.99,92.24,38.3,3295.0,3.54,205.06,67.52,0.171,4.21,0,none,low,A,18.5,11.62,1.73
3.41,77.1,44.35,2455.0,2.88,179.5,49.47,0.234,15.62,0,none,low,B,22.6,18.06,1.6
5.43,81.08,48.86,1769.0,4.84,199.41,63.86,0.28,24.07,0,none,low,B,14.93,27.61,2.43
4.96,91.94,43.72,2548.0,2.36,218.36,56.05,0.286,1.98,0,none,low,A,18.53,17.16,1.08
4.75,84.6,37.87,1947.0,2.55,206.05,50.16,0.287,14.74,0,none,low,B,17.83,19.45,1.24
2.72,100.18,55.54,2080.0,9.13,229.68,66.24,0.396,55.15,0,edge_damage,medium,C,36.88,26.7,3.97
2.52,93.9,50.63,3780.0,9.84,204.23,68.48,0.464,28.25,0,edge_damage,low,C,37.33,13.39,4.82
3.53,84.05,39.83,2682.0,2.74,150.47,45.81,0.299,13.08,0,none,low,B,23.8,14.85,1.82
4.13,97.76,46.93,3956.0,7.56,237.77,72.07,0.409,51.16,1,splice_wear,medium,C,23.67,11.86,3.18
4.89,74.75,35.32,1718.0,4.01,214.08,59.05,0.154,13.66,0,none,low,B,15.28,20.56,1.87
4.17,108.54,45.43,2479.0,7.71,243.06,75.85,0.492,38.31,0,splice_wear,low,C,26.06,18.33,3.17
4.74,74.53,30.0,2002.0,2.42,201.78,48.7,0.379,13.86,0,none,low,B,15.73,14.99,1.2
4.09,84.17,28.49,3480.0,3.79,152.82,58.57,0.231,0.6,0,none,low,A,20.59,8.19,2.48
3.66,113.85,49.75,2508.0,5.0,203.98,60.81,0.547,54.29,1,abrasion,medium,C,31.14,19.83,2.45
4.85,92.9,38.07,2786.0,1.52,222.36,58.08,0.334,19.86,0,none,low,B,19.16,13.67,0.68
4.32,94.01,29.97,2866.0,5.81,174.05,64.81,0.38,18.68,0,none,low,B,21.75,10.46,3.34
3.84,70.9,46.29,3199.0,4.16,178.2,46.77,0.326,18.16,0,none,low,B,18.49,14.47,2.34
2.57,122.38,75.77,1312.0,17.12,295.57,82.97,0.542,71.05,1,splice_failure,high,F,47.59,57.73,5.79
4.49,90.03,60.78,3410.0,6.61,219.84,70.14,0.556,38.52,0,splice_wear,low,C,20.06,17.82,3.01
5.35,87.43,29.12,2086.0,1.25,216.4,65.84,0.134,11.01,0,none,low,B,16.35,13.96,0.58
3.08,94.13,45.6,2073.0,9.76,234.27,65.52,0.414,50.02,0,abrasion,medium,C,30.52,22.0,4.17
4.82,74.51,29.53,2354.0,1.2,227.2,59.43,0.146,4.31,0,none,low,A,15.45,12.55,0.53
3.89,89.36,40.01,2367.0,5.81,181.26,54.21,0.3,20.24,0,none,low,B,22.96,16.9,3.21
4.75,79.32,38.55,1894.0,4.4,167.72,45.03,0.38,7.65,0,none,low,A,16.71,20.35,2.62
3.67,78.26,38.44,1639.0,1.26,173.43,51.8,0.135,10.12,0,none,low,B,21.32,23.46,0.73
3.07,92.14,47.49,1918.0,1.81,193.78,59.51,0.387,9.43,0,none,low,A,30.06,24.76,0.94
5.2,81.25,30.69,2255.0,1.68,151.33,62.29,0.172,0.05,0,none,low,A,15.64,13.61,1.11
2.98,92.88,49.81,2389.0,9.21,210.22,70.11,0.323,58.23,0,edge_damage,low,C,31.19,20.85,4.38
5.03,91.34,43.46,1686.0,1.08,163.48,47.72,0.318,13.93,0,none,low,B,18.17,25.78,0.66
3.63,73.87,32.54,2301.0,4.7,170.36,61.07,0.247,22.14,0,none,low,B,20.34,14.15,2.76
4.13,72.42,35.37,2514.0,4.66,165.85,50.02,0.289,9.56,0,none,low,A,17.55,14.07,2.81
5.09,82.48,42.35,2814.0,5.02,201.05,46.49,0.203,24.73,0,none,low,B,16.2,15.05,2.5
4.47,91.07,40.9,2245.0,1.4,178.93,49.19,0.388,17.88,0,none,low,B,20.39,18.22,0.78
2.72,93.0,50.19,2974.0,7.3,226.0,68.93,0.596,35.44,0,edge_damage,medium,C,34.19,16.88,3.23
3.5,83.95,33.83,1574.0,5.08,160.26,53.46,0.243,10.81,0,none,low,B,23.99,21.5,3.17
1.24,101.55,79.19,1223.0,17.01,277.65,89.35,0.97,84.74,1,tear,critical,D,82.0,64.75,6.13
4.52,92.44,36.83,2270.0,1.02,199.07,45.68,0.251,20.11,0,none,low,B,20.45,16.22,0.51
3.67,89.65,33.93,2966.0,4.05,163.6,65.82,0.16,24.74,0,none,low,B,24.4,11.44,2.48
3.66,75.0,28.31,2965.0,4.47,213.39,50.9,0.233,16.48,0,none,low,B,20.5,9.55,2.09
4.74,85.85,30.52,3062.0,4.6,202.47,48.57,0.18,9.83,0,none,low,A,18.1,9.97,2.27
3.57,90.13,42.04,2631.0,2.13,223.45,49.4,0.338,24.17,0,none,low,B,25.25,15.98,0.95
2.13,106.52,65.1,1189.0,9.06,297.72,80.37,0.908,73.65,1,joint_rupture,critical,F,50.07,54.73,3.04
3.67,71.32,41.09,1791.0,4.78,167.45,63.35,0.157,18.03,0,none,low,B,19.44,22.95,2.86
4.46,70.97,38.9,1797.0,3.43,161.31,55.05,0.133,5.5,0,none,low,A,15.92,21.64,2.13
5.44,81.23,43.12,2579.0,3.49,155.18,48.32,0.365,10.25,0,none,low,B,14.93,16.72,2.25
4.32,79.47,36.53,2611.0,1.71,180.98,55.28,0.396,8.79,0,none,low,A,18.39,13.99,0.94
3.34,71.64,47.17,2961.0,2.59,190.37,48.12,0.312,1.76,0,none,low,A,21.43,15.93,1.36
1.2,125.88,84.65,1105.0,16.26,302.51,89.94,0.979,78.49,1,bearing_failure,critical,F,105.15,76.59,5.37
3.57,72.68,31.07,2525.0,2.61,183.85,67.6,0.147,13.52,0,none,low,B,20.33,12.3,1.42
3.8,83.19,48.83,2282.0,1.32,181.05,48.35,0.169,15.45,0,none,low,B,21.91,21.39,0.73
4.16,85.24,37.28,1538.0,5.93,179.37,62.91,0.198,11.88,0,none,low,B,20.48,24.24,3.3
3.86,70.55,35.92,3279.0,4.45,161.63,58.6,0.368,17.5,0,none,low,B,18.29,10.95,2.75
5.17,77.54,37.99,2552.0,5.25,224.53,66.38,0.102,23.05,0,none,low,B,15.0,14.88,2.34
3.66,82.87,38.56,2709.0,3.4,224.75,50.53,0.182,23.02,0,none,low,B,22.62,14.23,1.51
4.52,87.04,39.12,2888.0,1.86,218.21,48.22,0.22,1.88,0,none,low,A,19.24,13.54,0.85
4.67,93.53,44.27,2582.0,5.66,188.27,57.91,0.279,10.25,0,none,low,B,20.01,17.14,3.01
3.61,106.67,63.08,3768.0,7.54,238.59,67.1,0.44,56.72,1,abrasion,medium,C,29.55,16.74,3.16
5.13,93.71,35.95,2537.0,4.9,194.97,67.85,0.237,17.85,0,none,low,B,18.28,14.17,2.51
4.21,101.38,53.23,2216.0,6.97,244.04,76.58,0.376,37.43,0,edge_damage,low,C,24.06,24.03,2.85
4.76,91.49,48.74,2587.0,1.75,220.29,45.94,0.342,17.01,0,none,low,B,19.21,18.84,0.8
0.63,118.28,63.12,894.0,13.03,256.83,89.56,0.984,81.64,1,joint_rupture,high,F,186.9,70.59,5.08
3.03,104.57,56.18,2725.0,8.21,216.27,74.31,0.369,30.56,1,edge_damage,medium,C,34.5,20.62,3.79
5.1,89.41,35.2,2816.0,1.62,190.56,45.43,0.217,1.87,0,none,low,A,17.55,12.5,0.85
4.05,81.11,29.0,2223.0,4.78,179.51,61.45,0.211,10.58,0,none,low,B,20.01,13.04,2.66
5.38,72.72,28.72,2716.0,5.75,229.18,56.14,0.24,16.12,0,none,low,B,13.53,10.58,2.51
4.59,91.85,44.42,2494.0,3.31,201.17,55.48,0.237,0.41,0,none,low,A,20.03,17.81,1.65
4.22,90.57,34.13,2545.0,2.72,158.38,67.04,0.356,1.96,0,none,low,A,21.45,13.41,1.72
4.49,94.07,49.77,3136.0,9.18,211.55,72.77,0.318,57.16,0,edge_damage,medium,C,20.95,15.87,4.34
4.12,94.33,49.79,2800.0,1.64,190.49,57.17,0.254,14.24,0,none,low,B,22.9,17.78,0.86
4.78,87.81,30.54,2640.0,3.84,204.6,46.96,0.288,7.02,0,none,low,A,18.38,11.57,1.88
4.93,87.64,30.62,2682.0,5.85,162.54,64.62,0.311,19.35,0,none,low,B,17.77,11.41,3.6
3.72,92.65,35.92,1626.0,4.0,159.99,63.32,0.293,21.87,0,none,low,B,24.91,22.09,2.5
3.26,108.24,53.35,3945.0,8.68,200.93,75.84,0.33,29.92,1,abrasion,low,C,33.18,13.52,4.32
3.72,78.78,35.54,2153.0,2.21,198.71,65.71,0.192,4.67,0,none,low,A,21.16,16.51,1.11
2.83,104.97,63.61,1450.0,14.53,283.61,86.98,0.59,78.23,1,splice_failure,critical,F,37.13,43.88,5.12
2.51,118.88,79.7,1636.0,10.74,253.66,93.07,0.973,87.62,1,bearing_failure,critical,F,47.44,48.71,4.23
3.65,97.47,47.36,2661.0,8.62,236.72,62.16,0.349,47.43,1,edge_damage,medium,C,26.71,17.8,3.64
3.78,70.51,44.9,2302.0,5.08,206.67,64.06,0.186,4.63,0,none,low,A,18.66,19.51,2.46
2.59,100.39,68.86,1691.0,9.7,289.71,83.58,0.509,68.97,1,bearing_failure,critical,D,38.84,40.71,3.35
3.56,82.19,46.75,1895.0,5.86,160.21,49.03,0.15,14.65,0,none,low,B,23.11,24.67,3.65
3.61,90.27,57.62,2246.0,7.46,239.31,70.42,0.342,30.65,0,edge_damage,medium,C,25.03,25.65,3.12
2.93,112.25,68.28,834.0,13.05,295.6,91.31,0.634,79.52,1,bearing_failure,critical,D,38.25,81.89,4.41
4.79,75.44,31.89,2217.0,4.27,168.72,49.22,0.103,11.79,0,none,low,B,15.76,14.38,2.53
3.58,71.34,37.44,3076.0,4.58,218.86,45.22,0.39,8.54,0,none,low,A,19.9,12.17,2.09
3.44,95.62,52.12,3685.0,8.73,259.53,71.04,0.439,28.15,1,edge_damage,medium,C,27.77,14.14,3.36
3.6,113.28,48.33,2585.0,5.76,247.53,61.12,0.324,35.45,0,abrasion,medium,C,31.51,18.7,2.33
5.39,93.82,34.15,2963.0,3.89,169.0,51.03,0.247,10.48,0,none,low,B,17.39,11.52,2.3
5.02,82.04,42.41,1879.0,3.67,175.44,57.11,0.334,19.22,0,none,low,B,16.35,22.57,2.09
4.74,93.53,41.76,1797.0,4.4,158.39,65.06,0.255,9.63,0,none,low,A,19.75,23.24,2.78
3.95,92.58,28.46,2449.0,5.66,181.59,54.85,0.274,11.57,0,none,low,B,23.43,11.62,3.11
3.05,85.25,48.26,1713.0,2.05,179.62,63.6,0.181,22.05,0,none,low,B,27.98,28.18,1.14
5.35,84.02,42.49,2235.0,4.91,163.33,46.12,0.219,21.34,0,none,low,B,15.7,19.01,3.01
1.93,103.9,81.02,1744.0,14.91,282.63,94.29,0.94,84.49,1,tear,high,F,53.82,46.45,5.27
2.29,124.17,84.78,962.0,17.69,292.08,91.27,0.825,81.66,1,tear,high,F,54.18,88.15,6.06
4.42,92.37,45.18,2868.0,6.79,232.35,74.34,0.553,39.04,0,abrasion,medium,C,20.89,15.76,2.92
4.6,71.61,44.14,2578.0,1.99,193.16,49.21,0.232,19.99,0,none,low,B,15.56,17.12,1.03
3.37,88.1,32.11,2977.0,3.4,186.3,64.58,0.313,0.82,0,none,low,A,26.13,10.79,1.82
5.18,70.46,40.0,2956.0,4.11,210.84,61.69,0.308,20.54,0,none,low,B,13.61,13.53,1.95
4.01,81.8,43.77,3253.0,2.36,177.37,66.41,0.274,4.47,0,none,low,A,20.42,13.46,1.33
5.48,90.59,44.41,1916.0,5.38,192.06,65.45,0.199,1.55,0,none,low,A,16.54,23.18,2.8
3.67,87.88,49.06,2882.0,5.43,186.24,62.75,0.353,17.77,0,none,low,B,23.92,17.02,2.92
4.56,87.51,33.57,3119.0,5.75,187.22,61.12,0.321,16.56,0,none,low,B,19.17,10.76,3.07
5.2,81.22,29.34,3189.0,4.37,217.94,48.19,0.109,23.36,0,none,low,B,15.61,9.2,2.01
5.02,90.58,43.59,1763.0,4.34,221.13,54.79,0.224,11.07,0,none,low,B,18.03,24.73,1.96
5.23,91.73,49.95,2670.0,4.76,166.21,60.35,0.295,22.53,0,none,low,B,17.54,18.71,2.86
2.67,126.06,61.59,1815.0,14.47,276.63,76.13,0.839,72.47,1,splice_failure,high,F,47.18,33.93,5.23
4.05,92.79,35.68,3036.0,2.95,214.39,67.56,0.216,21.13,0,none,low,B,22.91,11.75,1.37
1.58,114.57,67.59,1177.0,13.43,264.04,89.22,0.768,94.13,1,tear,critical,F,72.31,57.43,5.09
4.04,73.99,39.13,1670.0,1.23,191.59,50.7,0.129,10.6,0,none,low,B,18.29,23.43,0.64
2.54,126.16,84.32,1716.0,14.48,275.58,78.63,0.843,97.81,1,joint_rupture,critical,F,49.69,49.14,5.25
1.09,113.07,63.72,850.0,9.57,315.97,94.69,0.547,72.74,0,tear,high,D,103.35,74.93,3.03
3.93,88.04,35.19,2759.0,4.3,208.7,65.63,0.23,4.16,0,none,low,A,22.38,12.76,2.06
4.08,87.85,28.29,2132.0,4.9,203.67,61.83,0.344,19.58,0,none,low,B,21.53,13.27,2.41
4.1,94.59,40.52,1906.0,2.46,205.48,66.27,0.154,2.06,0,none,low,A,23.08,21.26,1.2
1.19,111.32,76.5,1196.0,16.89,257.53,75.76,0.604,70.87,0,tear,high,D,93.47,63.97,6.56
4.1,73.19,38.22,1829.0,4.65,227.89,55.8,0.29,10.77,0,none,low,B,17.86,20.9,2.04
5.43,73.24,30.46,2418.0,4.29,178.39,49.43,0.346,9.08,0,none,low,A,13.5,12.59,2.41
3.91,75.36,39.43,2837.0,5.0,168.2,48.84,0.106,5.7,0,none,low,A,19.26,13.9,2.97
3.86,73.64,40.76,2267.0,1.47,181.99,49.82,0.304,9.11,0,none,low,A,19.06,17.98,0.81
3.87,75.61,45.51,3467.0,1.13,205.2,51.07,0.12,0.36,0,none,low,A,19.52,13.13,0.55
4.49,98.27,48.75,3554.0,9.63,248.94,73.41,0.4,27.26,0,splice_wear,low,C,21.89,13.72,3.87
2.57,108.32,77.1,1835.0,13.31,280.09,89.39,0.78,97.74,1,splice_failure,high,D,42.14,42.02,4.75
4.97,86.46,39.31,1679.0,4.21,162.43,54.53,0.289,19.56,0,none,low,B,17.4,23.41,2.59
4.68,73.73,35.61,1586.0,4.6,226.21,51.07,0.126,11.89,0,none,low,B,15.76,22.46,2.03
0.62,129.23,80.72,958.0,17.3,281.55,82.44,0.731,91.71,1,splice_failure,high,F,209.47,84.26,6.14
4.57,83.79,45.86,2563.0,2.76,169.42,46.96,0.26,22.21,0,none,low,B,18.32,17.89,1.63
4.85,77.46,37.86,2149.0,1.55,183.36,62.58,0.218,16.25,0,none,low,B,15.98,17.62,0.84
4.1,95.17,50.12,2445.0,6.0,244.23,75.98,0.369,27.98,0,abrasion,low,C,23.24,20.5,2.46
4.37,88.61,36.99,3499.0,2.49,228.26,49.67,0.133,18.77,0,none,low,B,20.26,10.57,1.09
1.36,127.92,62.99,836.0,11.71,305.81,88.46,0.718,69.74,0,splice_failure,high,F,94.13,75.31,3.83
4.57,73.62,39.09,1811.0,1.64,150.97,59.5,0.208,2.63,0,none,low,A,16.11,21.58,1.09
